id_str,screen_name
3439501804,michigankween
3439278599,ginabar1981
3439207071,PreciseBuilding
3439290418,Pat_D_OConnell
455126915,TMT_KzooBC
84078238,ss_alpenanews
3346704274,realestatemonte
3437935413,TheRilReport
21715200,CFStrickland
792206659,trailmaster2213
3436960132,BMalinowski33
2264392400,Dabestofdaest1
2883960166,MrCooperCat
356057416,smalldogz
29849581,brian_6869
2258085254,jlbeaman69
2507582138,MIStateCapitol
865427192,barbergirl55
2736119935,IamDamonDouglas
3366355959,PaulaMIAARP
2244689938,MichaelMartinGR
457160782,alexismorisett1
3434008211,BeGrandRapids
50509258,TeejayIRL
20936496,chris24818
139072356,latinoDek
209257724,rp_arndt
390749193,friedmeric
41166636,LayedeeJ
109579534,EliseStefanik
326446090,GwynethWortz
17770163,gerford
2376993860,PleaseProtect
790005150,Per_Wickstrom
289679121,MatthewGorman25
727549620,_HeatherWalker
2986720360,HetheringtonLaw
2253598297,JCarterOBrien
952288837,welovedextermi
61180877,wayward2421
3131031319,WarrenWeekly
3430732341,jmcc6575
3430814608,GRCC_CRs
2705251590,Prettyricky2126
624424692,HopeRepublicans
2881032474,tntvanhaitsma
236201138,CON______
44274469,warrenreporter
3416158985,patriot4trump
82140225,JohnnyWBruno
1264639988,MichiganMilk
1268845075,AviDavidoff
1287682088,oscarg3232
175278771,matthanlon7
3426234363,ChrisAlsobrooks
1405809523,dstarr1027
940368062,RedNationRising
3315718152,wattscharles201
182216222,newerasm
105214647,MrsGLifeAtHome
3269452795,OneTruth_Life
827005962,Beatlegal09
321670685,BDWinslow207
3314341682,Seattle4Rand
964808551,kristopherjko
350612110,Jose_Aristimuno
865073221,koots59
568787502,JacobWalls2
1465098146,jqnelsonfilms
3299871132,ElectJoeKent
3414180041,ThoughtsbyKels
3401423903,macmitchell5
2571518010,ericgra03969673
3397203537,tea_spirit
2798079945,scurson1
261484872,Hugh_McNichol
1421504088,seth_walters1
3129852743,HFBasti
80917007,BCoombsLee
601261091,TheRiparian
3411314194,716chunkWright
70336657,WBadawy
3233717170,aglachine
3310291130,eaglescout292
234524433,timspo
1117303676,kyliek97
72906858,DSMWcom
1219505220,jeffsfireworks
3401866864,garen_wilbon
150096289,ckiannuzzi
563079494,LizJayneDow
3301785007,michiganboxco
3280856204,michigan_auto
40790740,citizenjim51
3246291614,VicRock313
15337098,raiyn
1000663315,Pattycakes1986
21608493,DogsMumm
3406115885,lcschack
2442647213,maddrey_carmen
321626640,janebmartin
3330521339,Smart12Tracy
121930255,jta555
243154944,teijacarey
52059119,WestonBrooks
2843441008,boliger324
30169069,SharvinJ11
431673114,PMC_Corp
2967690803,openmike4life
3244251692,IdaChism
3403707442,JasonTowers1
3385009323,howisdavealive
3389190399,MITwoHands
2291625156,UM_IHPI
987198547,wdseelig
150632217,trisha_wilcox
825013910,jsanchezja
3402016649,emoneyfor
1062074936,bluechevelle70
3401357014,DembinskyMike
68031935,stephrowepctdel
912305382,jlhaze92
3381276117,searles274
3247000573,Forbes30Under30
3041945864,abcsocsolutions
3298700071,Love_MyDetroit
3303057367,kyani_alaska
3397588685,earthihabitant
240951637,JessSorensen
173906372,KimberDi
3389156158,ScottHRay3
3301895486,wilcox_hayley
1066385364,barbiau
3298991167,GOPscientists
3301200949,haridarshanusa2
3391434693,justinbook31
3301011247,NotRandyBrogdon
406716792,B_Smith07
3020449923,SamVentiPhoto
761110808,ShayanNorozi
3382339923,Tukson_Vand
558969189,TimEchols1
2841446489,Root4Detroit
1126877246,AbAbutters
1643303280,NowVida
3127069178,SouthfieldSun
2484879534,AhmadRafiMaliki
38346515,LanaNicole38
3297919568,loosemarbles45
3297545010,lennisdennox
992229674,AndrewVanBelkum
48111770,sknaffla
3317950979,polkatulip47
2747853675,Eastshoresport
3296014436,helloMeagsy
887713752,mahon_mcmahon
3389541334,ChristineTynan
3355933583,IllinoisHemp
3145285617,NewDay4America
3366883389,bedfordcffr
2240042563,benj_freeman
3291186542,GimmeMoreStuff
716625793,brenellen60
3292767698,AudreyEWolfe
2448141312,MatthewDobler
1091066838,mrrrnda
885717930,bonzo421
3131608783,RochesterPost
491776890,JosephBecsey
3344706796,stonerladyboner
135273709,jonoman1
2324610627,KQuaine
1486753748,scottdfrank
3240277152,CSDecius
3389674084,peopleofMich
2872499559,CFOHealthEL
1006945224,DealCoach
3175135096,_Compete24_
3286696142,FairTaxesMI
3280961500,markknight19611
3266913631,NowelGrowls
94354383,bwhaight
3348054261,GamratWhere
3131645501,BanquetFreeHill
737468264,Ryan_D_Wolfe
2437847484,KathrynBlass
21887802,langeamyFOX2
2982575861,KindleBooksDay
3386103101,electionmail
1237202947,DanMcAlary
1504765500,geoffhaveman
542763015,goatroper1957
1565490134,tbrown82698
3386678345,MarkAZeiglerII
706571077,RomaPriestJr
55907242,SarahKAnderson
2271285084,dlslife2
2322387696,hRaya11
3373441773,MI_SHTaxLawFirm
3285995258,NKHacker1
3328419958,NMUErik99
973174322,bikemike83
352051235,TaylorDemsClub
3024264890,retreadted
1081193460,HarrisBree
2425793996,JournalCG
3299158527,ColonialLifeMI
17947703,ToyotaZeb
32775950,norrismichaelj
1720808334,JerryRHubbard
896522154,NolanMT_1022
19449708,TheLibertyChick
2232536197,X_SocialMedia_X
1329127813,intoamentactics
1367607218,RedSoxTimmy
3280747627,VoteGoetz2016
25517730,KrissaWelshans
390306985,MuhammadHussa18
634717958,adamillionair
26589592,havensdown
3242329617,Ang_Schutte
262790502,GVSUBus
27450176,inspiredpiano
460739747,SoonStriefaSy
3246226675,RiverviewEstate
3126846325,WoodwardTalk
1553540574,SCSSentinel
175950568,BPWMichigan
2205466891,ProcerusSkin1
900677977,GaryAHensley
3379788304,kalgol8
3281961290,Chrishecht3
3250608054,MichiganCoLight
2304815582,SkerbeckFun
385151148,AnitaGartmanGAB
40864512,candgnews
25201638,bobbylobdell
3281651497,mysillyjoshua2
3281207336,mkgpdwc
3236613974,isaiahjrowe
3280927477,lonajeanaldrich
17738726,SaginawSavvy
406620441,SuanneBittinger
3048109580,MiHopeMichigan
3289975037,StockleyAlanna
2444294760,DepClerkSmith
19776661,HaDouglas
230805586,Criminologia_it
3278068891,john25dog
3374244514,SF_ThomC
472589320,LeeSutton4
17132095,FCPolitico
3279146696,SokongLy
2787191793,stevieboymur
1146802908,patpaas
448839940,PatriciaVitale2
2788601233,SingItAmerica
3374766687,huff_abigail
20165407,geemann
393561954,jscantlebury10
339432433,1lionplayoffwin
112831420,latoshaarnold
3369524187,PositiveImageMI
358177245,TheGrillHouse
2884856811,AndySkrzypczak
3373344521,PoliticsNation2
963906090,urisraeli
21044127,BluegrassPundit
2338656096,keyvan301
3049969145,BobCratty
2312494016,TradCatKnight
207603715,_EvanDean
146964674,gordieeee
589608277,SteveObrzut
2734687134,kellyjclauss
2190845029,usacustomers
38915086,JohnKaczynski
3266700752,WarOnHitlary
3344353918,mommabevdixon
2373709934,Louisd2707Lou
200067642,terp78
511306623,cgowlvUSA
3363583097,Dad4SafeVaxs
357500278,DBlakslee
285906870,lwintn
3273355886,mlefler55
529548712,AndyTho10107697
3365176191,the_dtrump
2848834995,stephen_pisano
1326195182,joejones1954
176336596,dhotle
1334028127,NickCharon20
3165502039,dlbixler11
604692804,wilsonjacob88
2920745128,LimaElion
1118105304,WOYoungReps
28104975,suexdavis
14433572,debbieleven
612093617,DrGonzo83_
3272150952,MSU_Care
538556655,MICommAction
575591908,mead_jason
28604058,DavidDeAvila
3251000767,52fairfield14
358182879,JackTheGhost
468615843,AlexRamon_
466184704,TheRealMoussa13
93783168,rosedod
3094755051,CheriHardmon
3271300022,Subway33639
576530016,E_L_Hudson
3363589305,bigdoob30
2444839315,freep_ipe
33108237,tomnear
1700757056,Presrheaume
3270426600,marcossolorazno
542067148,AnthonyPanneck
3269346470,NorthvilleGOP
2384096226,DuffBigduff20
3360757750,AnnalisaHollen1
2518881752,chheyleangpen
212723734,cannabisXchris
46479189,npsally
1579272151,borkowski_d
3357080811,brianlego9
2267982984,barbra_pugh
65664359,FBRASWELL
883156243,SKA_Management
3266901116,LandforGovernor
157090018,saginawplanning
2218826053,Costa_the_Great
2749010640,MWNEMC
3253789813,GrothWI
601140231,GillonSteve
3351788417,ClergyCare2015
33655512,StatesideAssoc
3226022788,LamontRCole1
20080663,eppeacock
14326222,jeffjones1957
17769153,djritzenhein
3178830668,johnlakian
3260042790,7ssgjuf5uiytugr
3350804026,StrategyWorks_
2982126003,vandyannie
2787412725,Acampain2mkhome
47397423,StacksAndStacks
3259965631,Grassroots_MW
3350168069,MichaelStart1
3347002385,RedefineAmerica
1956434419,infolady48111
1695141180,CarlaBelle96
3347936511,Elias3474390017
3257077868,chaney_dustin
129808618,TYplayback
2400281186,21PropertyManag
2727574875,DennisMelvind97
3256511474,Mcechhan99
3346209327,onyekaobi17
3255721962,DavidRo42652044
3253928598,RotundaReagan
3343917569,ask68amy
31173857,JOHNJOHN040404
1979100811,JeffSouza_UFO
627062744,jgalt666
3342781091,travelweaver1
17195168,lwpeters
961278918,DonnaWilson007
243639047,JamesPindell
361973157,Malik2077
3325058434,TimHill43089482
405890468,brandontubek
1284348960,clarinetchemist
3219716608,tmwainwright1
257790846,brookelclark
1624535978,CurryFreshUSA
3063323842,megan_stumbo
470202546,SgogaGoga
3095855782,DVCampaign
2798117634,belchermont
2912817584,CrowdTAngels
2953796973,ElijahBenMagee
18708906,susanshaw
26876136,kfobbs
3000719649,_shannon_coffey
32250400,peapa
3248992087,r_pildes
2930379315,POLSDetroit
3332903021,AlyssaM_177
3301336103,CulturedConserv
3007225988,RebekahH2016
3329327271,insurexposure
2705372779,White_Rebel777
321786890,rscottiii
1397066306,DrakkyPee
270456196,jeffstoutenburg
1392064807,rjking01
3199389838,tjengland1717
39222746,Krazyait2
373554971,ClaireHughes13
3314954153,MurbeBoxers
26011884,dahall09
3076240721,AbelPrincipal
2722549023,KristinMCorsi
3328430315,rndlph55
41513236,stx123
2196471870,ZrFord
1467177432,MidlandTomorrow
3319464473,GOPAllegheny
3323426327,Mr1Moses
358293931,ShaneAJackson
1428040093,XVenturesWM
172796555,DBergeson
1952973895,coachcomplexity
3323603841,Lenny9892871813
126421774,cupojoeb
3234110166,Getbuzzz_Inc
205908129,OceanaOutlander
2713639107,michellekwilso2
2190877082,mckeast
3242881338,haleyjohil
2981304714,SchmdtAmusement
384913124,MicheleHoitenga
3027021796,PizzutiSharon
429171338,AlRewatch
174908464,lilfitz1
3241642441,1274a728012549c
57852904,orangejoelius
3030521169,marshall7_craig
2266800013,youngjol
3196225731,ChaddMeasel
1859245946,danajknight
3283691679,handley_goND74
3312658107,MI_Vaccine_Law
371343830,LaMarLemmonsIII
3240398070,RepConservative
2546640782,GrowingUpGalt
3314260282,dalergeorge
3312572086,nicguerrero1
7597712,PJMedia_com
1696626090,nj_shallal
91786379,tagteam2009
2998799499,MarkForAmerica
783387583,KendraBunker
2582767840,SmarsRyan
2748518169,UnslaadTuz
3301941389,TheQuietManBook
3312060532,Seachlight247
757587319,GovernorSununu
1327101944,BGrayvold
3312244312,info4Derrick
296194517,KristalNHarris
25465710,ogrestyle
3160466619,MIforTedCruz
470309638,parrotts2
259920331,kkauffman1989
3308525079,YRWDayton
3307265121,chair_squeaky
3111776953,liberalsarelost
478722078,GarageGrill
3294318605,PeterMcfarland4
514956444,BillWinters3
121537856,thehoogieboogie
2804098255,AngelHouseOrg
356199275,sunbeltgirl
2732690430,helpsomeone2014
21658274,MMVPhotoVideo
553690301,CANUCK4RONPAUL
3234565328,HamburgerPod
3022922881,factdc
3065933140,wizzard43
236433109,MsLaJessica
3150072793,mama_kelley
3232618938,pigandwhiskey
114612250,MAKerrigan
3288525244,JgrFuenla
134911119,vmicrodotnet
1258415672,jeff_4262005
3232363153,OliviaCuddingt1
54794106,RevDerb
588823637,Aviatrix3
377546371,kakzzzz
3304346675,SRobertRogers
1891241892,youmayegg
3301351990,StandWithRandCA
3289435840,DickColleen
450406317,justanotherCPT
2969944455,ali_awada92
3223987614,health50fitnes5
3230125914,TFMtvStudios
3230155321,mi2ndgop
18272076,robberner
54987763,RobertSGraham
3195662250,LetsVoteMI
3303002554,Cbabyg2Ellis
528853632,dindu732
2772103873,SCSU_GOP
19322678,BALSB
3229127222,McneightTracy
91357109,mj_abraham
3301044472,MI4Rubio
34341770,LPP99
19417492,NRO
1201180382,CPhilanthropy
263869240,dannizagone
3228143394,ElectTomKelley
355877908,mscottbowen
3299967707,simpkins812
37557958,coreysilvi
2732156090,SaccosAnnArbor
2835670855,NFergz
3224519142,rebecca09201868
1417061540,BrandonDHarris
2929398335,kylejdee1
3130698957,JTharp48
3224975432,PuppiesForeverr
3137916686,PoliticalDrama_
3013941278,msveronicalodge
66249336,monicademass
288267879,wisamalisawi
2864045942,Shorty7256
3221724703,sexyDicktators
3221865926,sexybritchesyo
349154572,bella112573
864137683,ASMSU_Pres
3213544923,MLockeed
3291959962,GriffDrew87
2748070782,britdanielle811
40770886,GLewisWXYZ
224710478,JimToyCenter
3007046077,scott_suessi
29462669,Xkaliber17
2829560422,IamMSalcedo
201530810,pig00us
3292058212,RecruiterCheryl
380039191,JoeGrambo
588392828,PamMalinoski
3156620286,ridgetopmke
255892282,erincarmona
3291577649,sammysue_21
57327343,globemwai
291916623,msitkauskas
1375152264,LazerweinsteinC
3220791493,michaelhammoud1
3290375399,8f335094b690410
3242813638,ScottFarida
3290281919,APIMichigan
3220433040,ECA_ScienceKits
2858004868,SolumImaging
1221616850,MichEnergy
27145285,Plymouthmich
3288728417,m_lask
3282389711,customdessert
3078339940,ChairmanLathan
1550476969,btushim
267948718,dlawarnext2000
3082383507,stb38259us_m_n
1089655104,sternergirl
3000364466,Lukemalinowski
717444312,SternEverett
3196406329,JerrisLeejacks1
274725676,TRADEFORFOOD
2650814664,CrowdTNurses
2331299018,kramer5830
885504336,CCguyNKauf
2163126360,GTWyrick
85823748,4000sonnets
279084367,MelissaPalma44
1051417670,kks124
3195486486,lakeyshawever
3253832493,tmduspiva
817222026,AChizek
120887276,CarmelKraft
2793076133,EsentialyHealth
3194225352,BounceTVMidMi
3251552225,BudgetRescue
3170725723,bhavanak407
2902411825,nicorubello
3222232901,TitianaJBVM
502016824,MrBlanketfort
257407915,hd_therrien
3247978348,UnionStreet80
70709132,TracieMcCarty
3188234569,metroGRnews
1327373030,tonyurso1
3170921675,max_docksey
1414071206,lectra70
148891227,USFree4life
179159732,SUNSh1n3onME
2369567636,RobertForesta2
268604697,UneekwiZ
3167663209,dreamworks007
2569506274,MaryNordbeck
815432671,VidIntStuff
2796729919,BarbDeibert
2167381688,KraaiDani
958977697,tebever
2877591969,IrionDevin
3242714283,liz7761
2880033320,GobOrtega
536781460,LindsayVanHulle
872875836,JDanielSmith1
2813986704,jshickerson
2971421267,TheGearGroup
3167490748,p1lend
76696955,HunnaBoy771
2900766952,AnnieBoo63
215733395,dchampgreen
3180892111,GreigReport
3240897141,1854__
1494470629,DouglasElders
3130943960,rogerklotzo
809052595,UnionatDearborn
847517948,mibigshow
187725734,mpuern
3187433401,ProgessiveDaily
3187086600,steelers4rule
3122596338,Always_Kurious
35486537,toddm10
2174058085,zuhoeug27
1406262932,Traci1010Traci
791972460,ChadCarriero
602230108,DanielleNYoung
575336197,Mdh128
1398068880,tdtom89
3236329762,LibertyLawCen
2452887517,tanthony333
43984960,finngirl99
2619884517,dlb03_
46643938,KatieCourain
558409801,ExcessElect
25723433,middlerightwing
2734349816,marcaj7
3236153698,legislatorprev1
3188743137,robsgshow
891963265,amstrohk24
252874490,gtgrilli
3234839740,mpiotrowski5
3030327930,CareyLeaver
115450767,dryert
436182968,TrueBlueJay17
1636821715,tsidaway8407
420774618,emilyluckett
950491512,patfarver
2627149986,KerrAlbertMI
197516893,JALatessa
3131363038,hollyk_kramer
272993139,BradleyJohncox
3184109222,june_schweitzer
3183549343,youth4rick
819628178,ebru_uras
116324759,drywallkyle
427826113,JoeLouisDetroit
3085461239,wyss_elizabeth
365302460,funnygirlkinda
79070011,kmovermyer
294015626,kbe120
1959598585,mathews0214
2974977315,MMakows
1335895868,R99pc
348547927,EmptynesterR
34966223,sandmed64
3180146149,SaveMINoFault
2709349826,JordanPZammit
362490132,ArthurJRegner
20921346,KristiReneBrown
1075264136,hannah_breuker
122108539,101andahalf
1140136267,LisaLGrayDCU
80390365,Jmaynard3
2444531675,maxx_mich
3135932851,hog_wash44
3180479354,ECGriggs
3139668708,abodyofwater_
2373983888,WrenWordsmith
2913880870,WAYTAW
2806508249,sara_shalda_
2350713012,WRCassRealty
76340691,judyvette11
3028954498,thisistippingpt
1686421297,AfternoonsWWJ
545869469,Only1SmallWorld
2572845057,KellyrealtorM
3219726869,kayboo411
69779271,EzoqueReifler
32735561,Mtpfun
445122863,JanSulanowski
2156115966,SratMom
238011429,talliaAmio
128564947,USA1949
262488505,luckeyLin
421276603,AymenMatoussi
3215309217,TheVoterNews1
2866342185,WanderThreads
3057122988,EllairPair
3131142047,Oil_On_Demand
506867517,RModrowski
3042298089,Alduins_Khajiit
3014898190,SchoolsMichigan
3096225122,_sndyy
288293352,safi511
330031635,Kayluvsredwings
20082278,mdanewaters
2448373914,farley2176
3023653503,RickSnyder2016
3167544111,meganmulligan92
58072125,BenStoltman
1241197172,justbecause79
23116035,RGR11897
276725453,TBone_Pickens_
3196558516,Gop3rd
72355860,SavvyPolitician
44263548,docwalters
17650063,jimbaring
1599409957,jennfindley72
464322746,tydrake12
75343925,RobertSQuinn1
2513742161,Lleraj007
704374088,RivaBoatGambler
128335051,MissVeli
2690092213,SidneyMWS
400591156,JonzieZ
2423749550,JordanMuns
56864662,tseline
190886959,AlexGriffin915
50770758,lindsayburgor
16076355,MichaelTash
3077521775,chadlio24
198338473,GavWard
3041785227,GOPPrimaryWatch
45738395,janedegroot
3199217710,SullivanKenziee
28369620,ClarkHillUpdate
3041853018,DJ_TDR
109578671,nlower
3198248367,GillardAutumn
3165828998,202_Today
48900766,TheRealKShaw
1861447033,JNear19
3121677341,KristenSAllen
23094419,vinasii
46140827,jprosser3
28033842,toolfool
3053896944,URBANesqueLiv
2322387500,airiellevincent
21928772,brianutter
39015854,askar101
76839078,BroncosJeff
36414679,TinafromDetroit
42109537,MfgMan
822467286,cjmckay300
2996252249,978bc81dd1504dc
21465147,andrewbrenner
18210285,LaurenARazzaq
1009639770,JoeJwoodruff
66026272,ButGregSaid
1332214891,GlevestZiegler
8754592,winstromj
604854094,BigLouHersh
3167835572,bradym_15
18242654,BarbaraOJ
728932405,laurentskinner
3131067381,Stephanie4Sleep
408927053,ASAP_JakeRap
45456697,tjackert
26105846,dubsbyers
3195622739,XL_PropertyMgnt
3195460367,KathyBerdenGOP
3065880108,MinnesotaPoli
2910282160,jmkahl73
1043813328,Coblentz18
267279046,Vincenza0
513205049,Kvanslam2
3195461782,CSGMI
127030142,TheLightWizzard
2693443994,GovernorPhilW
944503872,jonathanagehris
22260134,ekdahljames
313409554,RickReedMedia
124209173,littledittygirl
344296399,waz3016
2324176069,TeaPartyTechie
595098008,TylerHoover91
2417004218,BCHispanicGOP
39996896,michellelantz
443875900,JamieIanni
22145978,TrinaAvedisian
271399902,dcoppersmith
15372616,AdvocateMan
934843098,RealEstateLev
18588763,BrianHenke48045
1599748568,morgankennedy95
365779228,EMHoughtaling
2742409939,joel_krupa
124962754,matt831
26840409,jfordnetvantage
360372626,LaurenAHouck
528207879,nelsontimd
66730865,DMyslinski
53447591,CodyColeBrown
28721836,AnthonyPlas
43367646,DaveBohde
277170292,JordyLovesYouuu
99809216,brettboerman
377780304,CarlCJHenrichs
319470423,JodiDiPiazza
590094266,TylerACurtis
155240831,sara2520
17716832,shmurph5
263453921,JTM21497
2367067687,PangleJeff
144387198,NShaq23
126610403,RussSchinzing
1012489381,NSwadish13
1172831232,IanShafer
18038834,RyanRMiner
3142521796,DDague13
3187063827,TimelessVillage
1059749178,LeKaeAliZza
3192330419,LiberalUWatch
3187303583,conservative_4
2420786952,lindomexico_gr
2313773790,JeffHeyer1
109158888,dkrkeith
26012549,zoidzoid
2220965833,CharlesChildrey
399098402,BeverleyKingman
3135527307,MiCannabis_2018
3185027668,PreventThePit
3152192473,Alan_Sanborn
898076761,aykan_serkan
2335325743,laninizafuz
506953312,adeleshiv
1465766006,TomSumnerPrgm
3184262458,EmmetCoGOP
16030297,Dullain1
25320639,jerome_corsi
3030833657,ANNABELCOOKSDET
369545316,moody_jr
3157836264,NormalHillary
21682943,heathergerwing
3161843076,DM_Squintz
62809778,javerlin74
3178089225,jtstosh
3175068784,brigman_rees
231668525,gmiller7678
229504395,Mike_Hanchett
22049249,jengradnigo
219173692,samasterson1
3027895418,mcgivern_brian
477131488,BernardAFox
1494403315,jacquelineado
3171450057,trusteesteimel
1942173456,CwhiteCarrie
2990334375,B84cutty
711972248,RealDanPham
3054782519,LaurenMagnante
2970771292,Asm2332Anthony
2886475354,awarden1121
852894445,jen_wilson41682
3129663743,alquaye
44264706,treesaver00
2599608031,PpPpasie
52475319,JaremyDavis
3119075450,nealsondunnamw1
190658809,weath110
2574761161,AmerLegAux119
3154959386,Lord_Mandrake__
3153277476,redtalknation3
82929668,tedmillermusic
450086276,LaurenRoyce
2980812289,AndrewGreenMI
3165094954,Gmothers4Change
411643866,stormwolf11
20466133,theemailczar
23221003,mattmarko
3152833856,yourlegislator2
3115097650,choice2016
1939761,Toydriver
91207791,TEXinMICH
202736897,mattice_a
1223411900,lexiwillison24
533698483,MrWeatherby
2882075949,arvofthecross
1733654318,DavidBroughto11
1316281627,vida_kufuor
69457131,scarlet7373
3151380528,SellersTrustMI
3153997889,CorePrincipleMI
65391293,MitchKSmith
3038074769,JustChoosePink
3067939001,BlaikeStafford
2916215549,ttennysonTDR
1697684586,JZeidy
902401435,MMMCarson
153659821,LichonSCIF
106820689,griffin_benson
67428192,Julievang
1634418457,child2_middle
863479819,rachel_hansen7
374294975,rayosguerrero
407897941,SociallyPromote
3043666994,McgaheyTimAKTP
3148369956,ChipMiller14
26422518,jcebul3938
3147990815,RyanAHermes
2289118140,ConnectCatholic
59606896,pstrehl
2981021490,IAMBookerTee
2973872891,jkolkm01
1237102759,Otfd20
3151947899,TylerPokela
3100025852,bradyjerrylynn
235649568,calvinbeeke
2490532118,streetdoc10
3033267834,AestheticAurora
3131457604,AskConway
15219770,danpgabriel
2987315275,detroitdiscomom
382515986,JonCCampbell1
363135838,JWpemberton
41739233,NJSmitty01
3096585366,willmryan99
24908473,mstamper1
3150189964,Lawyer_Joe_
227052643,james_overman
2343040082,LaniGatesWaters
369574336,CClenney85
3102999358,americaisnow
217915478,chrisfarida
3145789857,ndn4rand
47322794,Jaykenzie
18917496,mumlauf
3064064039,AttyJPaine
3142870230,toretemx
1684462818,RhyminCarly
2903398697,tfuller7770
36829658,jwallacecanine
135521196,jtekiele
2915668712,Picasso_Group
1534567062,latinopublicans
19047988,mina_msw
760574611,MichelleLeFeve
375368168,RockyGamas93
18739088,bookmamamarcia
113416805,ErinPassons
3142118337,ThatMadMike
1077353414,SentinelLeach
459628863,luvlinss
3140986583,Republicansstr1
2953742561,maskell_sean
27444964,Ewellssmile
19495508,bentleymjohnson
1043201432,lafave_cindy
272005028,bosmith8
1370937396,mjpete80
2372080118,kaysey72
496110826,JimCarnaghi
2165064660,tomc723
228144967,Shorty384043
2522385651,KarenSwieczkows
3066700467,Libertyunleashd
2984193489,leads_t
3139099866,MrRinke
2859264705,wpeacecomesjoy
753748518,AllegrasRookery
582463554,jeffmartinpa
3121524820,EagleEyeViewing
3067088147,DurtySouthBaby
1169961914,JoeMcMonigle
272060350,DisabledWarVet
3138017532,EKoenig1979
322225127,alan_mckenzie
888781297,BeardedNurseman
3078260420,byenormal
17549838,michelletylutki
16373956,Guyadeen
70059401,CharmaLazenby
132328374,MsDani38
3133678470,NewsmanWow
2898891121,SickWoo22
495950757,willreecehatter
85877576,StefanieAnn07
1554010518,MaggiebMargaret
2878606253,jaykronzer
3095787239,KristianBoston
77300706,DJPAnderson
2772834299,maryjazz20171
3130664118,WBBeacon
880724462,HFVSeniorLiving
387912808,schultz_says
3022247349,busyhappymom
751804368,steel_rita
278288191,seewald10
3128929304,politicalvoice2
2460370784,shakemanwest
3128791219,sherika_cheney
2602653726,calebpearce1021
2766263703,DrMaleyko
1190825605,GRAAmerica
466617126,WalshLaunchPad
441293846,brycekelleybk
252234801,mamawatz
407370459,durmax40
1364885851,ethanlassenlane
3059558073,BernieFuhs
2964469146,GOREPUBLICANS14
1504378524,MelvinKassab
153266090,twillnurse
22530487,JoeLouisErina
2389805794,KurburskiK
280969859,mattkoekkoek
568986013,dadrodie
97134681,ClarkJarstfer
2703191990,derekkillsdeer
3084798142,jj_michiganfit
414579337,MarkBarath12
309839537,gov_institute
1679691548,nicolelynne0704
1066619684,RachRoseBerry
2984288250,WillBradley77
19615844,DaYooperTrooper
277171942,legshelli
84208201,glennstevens33
69651580,LeighFrantz
254385651,kerrie97
396712138,DarrenMalek
609691530,JakeStrong44
499274202,KendylRichter
339054146,Danielle_Ott
2993876563,bigsexyrexy
27345791,brockmealer
20831969,kristoff_adams
26511299,imagineannie
121623341,adamdhartley
2167422860,deverouxcleary
284725234,jackiedowler
3120523908,jmull2862
394171671,vijaykumarmd
2883523139,SBRCSAV
52859680,Satinjac
395019467,wrench61271
37481100,zahrahuber25
58326828,wildeyesonyou
773060144,cosmoc1919
3093641656,AGuzdzial
949906796,megajbiz
19833027,realTrave75
17628113,timyow
580007968,megmulhall
16224088,shanechristley
378928335,jwakenell
81022447,PeppinosGR
1682225941,rekarm11
2999570016,BrettTButler
554543292,AvaZyskowski
1643997710,JonathanDawso16
30038165,mattsrevenge
2809052025,gakopta
783489877,brianwayne0436
464008924,dmanwalk
150475772,JuszczykGolf
836545525,ldck30
1118622728,DrTimTaylor
2275452570,rlrecordingscom
136757017,MzVivianC
1336807872,MichiganPress
3081551361,ZaLonyaAllenPhD
3074602429,BucknerFarms
1557296659,ashmpaul
115742676,heatherkaz
1183836128,n8_lind4s
21626748,jefday
18735431,PR_Kristin
19662308,Heller1212
2284158534,PublicHealthMSU
3033310910,joanna_koerner
2826835915,erika_e_hughes
1226521146,JedGagnier
3061115818,CaucusApp
2376057937,konkelsm
326305299,JamesBacarella
417555885,JBrennan2
339970301,DrDetroit68
3117710708,BarbaraIMT
277626756,karenlynntodd
360718470,Sharon_Neumann
2535658562,LawRHC
14391262,webmarc
2419112466,bridgejumper00
891959754,ajinx_14
3087514835,Demps_Group_MS
3119927628,Colleen47844273
3105514998,anessaahh
2988401483,nopanewindows
47652945,TinaDunn1971
3088827461,LizVogelCT
2677988095,Informocracy
1655636498,Jack_shu1
2484201950,rsehgalfreep
2372066900,HartmannDude
1248987138,Jutinstein88
2816675814,twn03
3116545050,14cdrc
3128349412,WhoRunsSchools
3069201257,JustinAGrayEsq
2888718503,R_Oestreich
3125707961,sednanf
22266458,hollywturner
76481035,NoelleMJacobs
848149518,MichiganC4L
2270765364,BlairHouseSL
3118626634,FightTheBearTed
268574915,Jdavis9659
219317848,GillespieGrp
343512614,MiddletonDiane
1190938099,jrmelick
53830749,Lmazade
2996538301,detroit2700plus
2216498276,SenatorSmythe
2693902914,pioneersalesrep
1358178128,KesselrinE
3100340263,HartsadaSandra
429454010,cpsmdb
127557100,madisonrally
202813388,grantbands
2419856245,MI_Dreamers
3116820922,philcoffren207
2400983736,mrejordan1962
22682450,LilPhillyGirl
3068420974,DrydenElLibrary
3116958311,GovPenisIN
1210104721,Bardian86
27946192,billcornett
233067012,bankingpig
24989788,StevensCBerry
397110964,vereskun09
3068680649,michnewsnetwork
3109362250,mtbazzi
3112619337,ChicoSchwartz
2210859421,HotCommunityMom
30528835,ScottUpham
